date,week_start,user_login,email,team,role,editor_primary,language_primary,suggestions,acceptances,acceptance_rate_pct,ide_chat_interactions,dotcom_chat_interactions,last_activity_at,last_activity_bucket,repository,model,pr_summaries_created
2025-09-20,2025-09-15,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,128,72,56.25,0,1,2025-09-13,0-7,demo/repo1,default,0
2025-09-20,2025-09-15,dev16,dev16@example.com,mobile,SDE1,vscode,python,145,90,62.07,0,1,2025-10-07,0-7,demo/repo2,default,0
2025-09-20,2025-09-15,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,103,73,70.87,0,1,2025-09-13,0-7,demo/repo1,default,0
2025-09-20,2025-09-15,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,133,76,57.14,0,1,2025-10-09,0-7,demo/repo2,default,1
2025-09-20,2025-09-15,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,102,69,67.65,0,1,2025-10-13,0-7,mobile/app,a-custom-model,0
2025-09-20,2025-09-15,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,144,101,70.14,0,1,2025-09-20,0-7,demo/repo2,default,0
2025-09-21,2025-09-15,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,95,42,44.21,0,1,2025-10-10,0-7,demo/repo1,default,0
2025-09-21,2025-09-15,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,180,133,73.89,0,2,2025-09-24,0-7,demo/repo1,default,1
2025-09-21,2025-09-15,dev03,dev03@example.com,growth,SDE2,vscode,python,91,63,69.23,0,1,2025-09-22,0-7,demo/repo2,default,0
2025-09-21,2025-09-15,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,195,112,57.44,0,2,2025-10-11,0-7,demo/repo1,default,0
2025-09-21,2025-09-15,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,189,92,48.68,0,2,2025-09-22,0-7,payments/api,default,1
2025-09-21,2025-09-15,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,113,51,45.13,0,1,2025-10-12,0-7,demo/repo1,a-custom-model,0
2025-09-21,2025-09-15,dev07,dev07@example.com,mobile,SDE1,vscode,python,151,89,58.94,0,1,2025-09-19,0-7,demo/repo1,default,1
2025-09-21,2025-09-15,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,86,48,55.81,0,1,2025-10-08,0-7,demo/repo1,a-custom-model,0
2025-09-21,2025-09-15,dev09,dev09@example.com,growth,SDE1,vscode,typescript,196,131,66.84,0,2,2025-10-01,0-7,demo/repo1,default,1
2025-09-21,2025-09-15,dev10,dev10@example.com,growth,SDE1,vscode,go,177,120,67.8,0,2,2025-09-16,0-7,mobile/app,default,0
2025-09-21,2025-09-15,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,136,88,64.71,0,1,2025-10-10,0-7,payments/api,a-custom-model,1
2025-09-21,2025-09-15,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,157,113,71.97,0,1,2025-09-17,0-7,demo/repo1,default,1
2025-09-21,2025-09-15,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,110,57,51.82,0,1,2025-09-16,0-7,demo/repo2,default,0
2025-09-21,2025-09-15,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,123,80,65.04,0,1,2025-10-12,0-7,demo/repo1,a-custom-model,1
2025-09-21,2025-09-15,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,142,82,57.75,0,1,2025-09-13,8-30,demo/repo2,default,1
2025-09-21,2025-09-15,dev16,dev16@example.com,mobile,SDE1,vscode,python,161,102,63.35,0,2,2025-10-07,0-7,mobile/app,default,1
2025-09-21,2025-09-15,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,114,82,71.93,0,1,2025-09-13,8-30,payments/api,default,0
2025-09-21,2025-09-15,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,148,86,58.11,0,1,2025-10-09,0-7,demo/repo1,a-custom-model,0
2025-09-21,2025-09-15,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,114,79,69.3,0,1,2025-10-13,0-7,demo/repo2,default,0
2025-09-21,2025-09-15,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,160,114,71.25,0,2,2025-09-20,0-7,mobile/app,default,1
2025-09-22,2025-09-22,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,181,85,46.96,0,1,2025-10-10,0-7,demo/repo2,a-custom-model,0
2025-09-22,2025-09-22,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,339,258,76.11,0,2,2025-09-24,0-7,payments/api,default,1
2025-09-22,2025-09-22,dev03,dev03@example.com,growth,SDE2,vscode,python,172,125,72.67,0,1,2025-09-22,0-7,demo/repo1,default,0
2025-09-22,2025-09-22,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,368,219,59.51,0,2,2025-10-11,0-7,payments/api,default,1
2025-09-22,2025-09-22,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,358,182,50.84,0,2,2025-09-22,0-7,payments/api,a-custom-model,1
2025-09-22,2025-09-22,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,213,101,47.42,0,1,2025-10-12,0-7,demo/repo1,default,1
2025-09-22,2025-09-22,dev07,dev07@example.com,mobile,SDE1,vscode,python,284,174,61.27,0,1,2025-09-19,0-7,demo/repo2,default,2
2025-09-22,2025-09-22,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,162,96,59.26,0,1,2025-10-08,0-7,mobile/app,default,0
2025-09-22,2025-09-22,dev09,dev09@example.com,growth,SDE1,vscode,typescript,371,255,68.73,0,2,2025-10-01,0-7,demo/repo1,a-custom-model,1
2025-09-22,2025-09-22,dev10,dev10@example.com,growth,SDE1,vscode,go,334,234,70.06,0,2,2025-09-16,0-7,mobile/app,a-custom-model,1
2025-09-22,2025-09-22,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,256,173,67.58,0,1,2025-10-10,0-7,demo/repo1,a-custom-model,0
2025-09-22,2025-09-22,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,297,221,74.41,0,2,2025-09-17,0-7,mobile/app,default,1
2025-09-22,2025-09-22,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,208,113,54.33,0,1,2025-09-16,0-7,payments/api,a-custom-model,0
2025-09-22,2025-09-22,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,232,156,67.24,0,1,2025-10-12,0-7,payments/api,default,1
2025-09-22,2025-09-22,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,268,160,59.7,0,1,2025-09-13,8-30,mobile/app,default,1
2025-09-22,2025-09-22,dev16,dev16@example.com,mobile,SDE1,vscode,python,304,200,65.79,0,2,2025-10-07,0-7,demo/repo1,default,2
2025-09-22,2025-09-22,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,216,162,75.0,0,1,2025-09-13,8-30,mobile/app,default,1
2025-09-22,2025-09-22,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,279,169,60.57,0,1,2025-10-09,0-7,demo/repo1,default,0
2025-09-22,2025-09-22,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,214,154,71.96,0,1,2025-10-13,0-7,mobile/app,a-custom-model,1
2025-09-22,2025-09-22,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,302,223,73.84,0,2,2025-09-20,0-7,demo/repo1,default,1
2025-09-23,2025-09-22,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,90,35,38.89,0,1,2025-10-10,0-7,mobile/app,a-custom-model,0
2025-09-23,2025-09-22,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,170,122,71.76,0,2,2025-09-24,0-7,mobile/app,default,0
2025-09-23,2025-09-22,dev03,dev03@example.com,growth,SDE2,vscode,python,86,55,63.95,0,1,2025-09-22,0-7,mobile/app,a-custom-model,0
2025-09-23,2025-09-22,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,185,102,55.14,0,2,2025-10-11,0-7,demo/repo1,a-custom-model,0
2025-09-23,2025-09-22,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,180,84,46.67,0,2,2025-09-22,0-7,demo/repo2,default,1
2025-09-23,2025-09-22,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,107,43,40.19,0,1,2025-10-12,0-7,mobile/app,default,0
2025-09-23,2025-09-22,dev07,dev07@example.com,mobile,SDE1,vscode,python,143,80,55.94,0,2,2025-09-19,0-7,mobile/app,a-custom-model,1
2025-09-23,2025-09-22,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,81,40,49.38,0,1,2025-10-08,0-7,demo/repo1,default,0
2025-09-23,2025-09-22,dev09,dev09@example.com,growth,SDE1,vscode,typescript,186,120,64.52,0,2,2025-10-01,0-7,demo/repo2,default,1
2025-09-23,2025-09-22,dev10,dev10@example.com,growth,SDE1,vscode,go,168,110,65.48,0,2,2025-09-16,0-7,demo/repo2,default,1
2025-09-23,2025-09-22,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,128,79,61.72,0,2,2025-10-10,0-7,mobile/app,default,0
2025-09-23,2025-09-22,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,149,104,69.8,0,2,2025-09-17,0-7,mobile/app,default,0
2025-09-23,2025-09-22,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,104,49,47.12,0,1,2025-09-16,0-7,demo/repo2,default,0
2025-09-23,2025-09-22,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,116,71,61.21,0,1,2025-10-12,0-7,payments/api,default,0
2025-09-23,2025-09-22,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,135,73,54.07,0,2,2025-09-13,8-30,mobile/app,default,0
2025-09-23,2025-09-22,dev16,dev16@example.com,mobile,SDE1,vscode,python,153,93,60.78,0,2,2025-10-07,0-7,demo/repo2,default,1
2025-09-23,2025-09-22,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,108,73,67.59,0,1,2025-09-13,8-30,mobile/app,default,1
2025-09-23,2025-09-22,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,140,77,55.0,0,2,2025-10-09,0-7,demo/repo1,a-custom-model,0
2025-09-23,2025-09-22,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,108,70,64.81,0,1,2025-10-13,0-7,payments/api,default,0
2025-09-23,2025-09-22,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,152,105,69.08,0,2,2025-09-20,0-7,demo/repo1,default,1
2025-09-24,2025-09-22,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,162,66,40.74,0,2,2025-10-10,0-7,payments/api,default,1
2025-09-24,2025-09-22,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,306,223,72.88,0,3,2025-09-24,0-7,mobile/app,default,2
2025-09-24,2025-09-22,dev03,dev03@example.com,growth,SDE2,vscode,python,155,103,66.45,0,1,2025-09-22,0-7,demo/repo2,default,1
2025-09-24,2025-09-22,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,332,188,56.63,0,2,2025-10-11,0-7,mobile/app,a-custom-model,2
2025-09-24,2025-09-22,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,322,154,47.83,0,2,2025-09-22,0-7,demo/repo2,default,1
2025-09-24,2025-09-22,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,192,81,42.19,0,1,2025-10-12,0-7,demo/repo2,default,1
2025-09-24,2025-09-22,dev07,dev07@example.com,mobile,SDE1,vscode,python,256,147,57.42,0,2,2025-09-19,0-7,demo/repo2,default,1
2025-09-24,2025-09-22,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,146,77,52.74,0,1,2025-10-08,0-7,mobile/app,a-custom-model,1
2025-09-24,2025-09-22,dev09,dev09@example.com,growth,SDE1,vscode,typescript,334,220,65.87,0,2,2025-10-01,0-7,demo/repo1,default,0
2025-09-24,2025-09-22,dev10,dev10@example.com,growth,SDE1,vscode,go,301,201,66.78,0,2,2025-09-16,8-30,mobile/app,default,1
2025-09-24,2025-09-22,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,231,147,63.64,0,2,2025-10-10,0-7,demo/repo2,a-custom-model,1
2025-09-24,2025-09-22,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,267,190,71.16,0,2,2025-09-17,0-7,mobile/app,default,2
2025-09-24,2025-09-22,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,187,92,49.2,0,1,2025-09-16,8-30,demo/repo2,a-custom-model,1
2025-09-24,2025-09-22,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,209,131,62.68,0,1,2025-10-12,0-7,mobile/app,default,1
2025-09-24,2025-09-22,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,241,134,55.6,0,2,2025-09-13,8-30,demo/repo1,default,1
2025-09-24,2025-09-22,dev16,dev16@example.com,mobile,SDE1,vscode,python,274,171,62.41,0,2,2025-10-07,0-7,mobile/app,a-custom-model,1
2025-09-24,2025-09-22,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,194,136,70.1,0,1,2025-09-13,8-30,demo/repo1,default,0
2025-09-24,2025-09-22,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,252,143,56.75,0,2,2025-10-09,0-7,payments/api,default,1
2025-09-24,2025-09-22,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,193,129,66.84,0,1,2025-10-13,0-7,demo/repo1,default,1
2025-09-24,2025-09-22,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,272,191,70.22,0,2,2025-09-20,0-7,mobile/app,a-custom-model,1
2025-09-25,2025-09-22,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,230,106,46.09,0,1,2025-10-10,0-7,payments/api,a-custom-model,0
2025-09-25,2025-09-22,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,436,330,75.69,0,1,2025-09-24,0-7,mobile/app,default,1
2025-09-25,2025-09-22,dev03,dev03@example.com,growth,SDE2,vscode,python,221,159,71.95,0,1,2025-09-22,0-7,mobile/app,default,2
2025-09-25,2025-09-22,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,474,280,59.07,0,1,2025-10-11,0-7,demo/repo1,default,3
2025-09-25,2025-09-22,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,460,232,50.43,0,1,2025-09-22,0-7,payments/api,default,1
2025-09-25,2025-09-22,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,274,128,46.72,0,1,2025-10-12,0-7,payments/api,a-custom-model,1
2025-09-25,2025-09-22,dev07,dev07@example.com,mobile,SDE1,vscode,python,366,223,60.93,0,1,2025-09-19,0-7,payments/api,default,2
2025-09-25,2025-09-22,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,209,122,58.37,0,1,2025-10-08,0-7,demo/repo2,default,1
2025-09-25,2025-09-22,dev09,dev09@example.com,growth,SDE1,vscode,typescript,477,326,68.34,0,1,2025-10-01,0-7,demo/repo1,default,3
2025-09-25,2025-09-22,dev10,dev10@example.com,growth,SDE1,vscode,go,430,300,69.77,0,1,2025-09-16,8-30,demo/repo1,default,2
2025-09-25,2025-09-22,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,329,221,67.17,0,1,2025-10-10,0-7,demo/repo2,default,0
2025-09-25,2025-09-22,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,381,283,74.28,0,1,2025-09-17,8-30,payments/api,default,3
2025-09-25,2025-09-22,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,268,145,54.1,0,1,2025-09-16,8-30,payments/api,default,1
2025-09-25,2025-09-22,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,298,199,66.78,0,1,2025-10-12,0-7,mobile/app,a-custom-model,1
2025-09-25,2025-09-22,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,345,204,59.13,0,1,2025-09-13,8-30,demo/repo1,default,0
2025-09-25,2025-09-22,dev16,dev16@example.com,mobile,SDE1,vscode,python,392,256,65.31,0,1,2025-10-07,0-7,demo/repo1,default,2
2025-09-25,2025-09-22,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,278,207,74.46,0,1,2025-09-13,8-30,mobile/app,default,1
2025-09-25,2025-09-22,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,359,216,60.17,0,1,2025-10-09,0-7,payments/api,a-custom-model,1
2025-09-25,2025-09-22,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,276,197,71.38,0,1,2025-10-13,0-7,payments/api,default,2
2025-09-25,2025-09-22,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,389,285,73.26,0,1,2025-09-20,0-7,payments/api,default,1
2025-09-26,2025-09-22,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,145,69,47.59,0,3,2025-10-10,0-7,mobile/app,default,0
2025-09-26,2025-09-22,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,274,209,76.28,0,4,2025-09-24,0-7,mobile/app,a-custom-model,1
2025-09-26,2025-09-22,dev03,dev03@example.com,growth,SDE2,vscode,python,138,101,73.19,0,2,2025-09-22,0-7,mobile/app,default,1
2025-09-26,2025-09-22,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,296,177,59.8,0,4,2025-10-11,0-7,mobile/app,default,0
2025-09-26,2025-09-22,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,287,147,51.22,0,4,2025-09-22,0-7,demo/repo2,default,1
2025-09-26,2025-09-22,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,171,82,47.95,0,2,2025-10-12,0-7,demo/repo1,default,1
2025-09-26,2025-09-22,dev07,dev07@example.com,mobile,SDE1,vscode,python,228,141,61.84,0,3,2025-09-19,0-7,payments/api,a-custom-model,1
2025-09-26,2025-09-22,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,130,78,60.0,0,2,2025-10-08,0-7,payments/api,a-custom-model,1
2025-09-26,2025-09-22,dev09,dev09@example.com,growth,SDE1,vscode,typescript,298,205,68.79,0,4,2025-10-01,0-7,payments/api,default,1
2025-09-26,2025-09-22,dev10,dev10@example.com,growth,SDE1,vscode,go,268,189,70.52,0,4,2025-09-16,8-30,demo/repo2,default,1
2025-09-26,2025-09-22,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,206,140,67.96,0,3,2025-10-10,0-7,demo/repo2,default,0
2025-09-26,2025-09-22,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,238,178,74.79,0,3,2025-09-17,8-30,mobile/app,default,1
2025-09-26,2025-09-22,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,167,92,55.09,0,2,2025-09-16,8-30,mobile/app,default,1
2025-09-26,2025-09-22,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,186,126,67.74,0,3,2025-10-12,0-7,demo/repo2,default,1
2025-09-26,2025-09-22,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,215,129,60.0,0,3,2025-09-13,8-30,demo/repo2,default,1
2025-09-26,2025-09-22,dev16,dev16@example.com,mobile,SDE1,vscode,python,245,162,66.12,0,3,2025-10-07,0-7,demo/repo2,default,1
2025-09-26,2025-09-22,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,173,131,75.72,0,2,2025-09-13,8-30,payments/api,default,1
2025-09-26,2025-09-22,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,224,136,60.71,0,3,2025-10-09,0-7,payments/api,default,1
2025-09-26,2025-09-22,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,172,125,72.67,0,2,2025-10-13,0-7,demo/repo1,default,1
2025-09-26,2025-09-22,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,243,180,74.07,0,3,2025-09-20,0-7,demo/repo1,default,1
2025-09-27,2025-09-22,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,90,35,38.89,0,0,2025-10-10,0-7,payments/api,default,0
2025-09-27,2025-09-22,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,171,122,71.35,0,0,2025-09-24,0-7,payments/api,a-custom-model,0
2025-09-27,2025-09-22,dev03,dev03@example.com,growth,SDE2,vscode,python,87,56,64.37,0,1,2025-09-22,0-7,demo/repo2,default,0
2025-09-27,2025-09-22,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,185,102,55.14,0,1,2025-10-11,0-7,payments/api,a-custom-model,0
2025-09-27,2025-09-22,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,180,84,46.67,0,1,2025-09-22,0-7,mobile/app,default,0
2025-09-27,2025-09-22,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,107,43,40.19,0,1,2025-10-12,0-7,demo/repo2,default,0
2025-09-27,2025-09-22,dev07,dev07@example.com,mobile,SDE1,vscode,python,143,80,55.94,0,1,2025-09-19,8-30,demo/repo2,default,0
2025-09-27,2025-09-22,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,82,41,50.0,0,1,2025-10-08,0-7,demo/repo1,a-custom-model,0
2025-09-27,2025-09-22,dev09,dev09@example.com,growth,SDE1,vscode,typescript,187,121,64.71,0,1,2025-10-01,0-7,demo/repo2,default,1
2025-09-27,2025-09-22,dev10,dev10@example.com,growth,SDE1,vscode,go,168,110,65.48,0,1,2025-09-16,8-30,demo/repo1,default,1
2025-09-27,2025-09-22,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,129,80,62.02,0,1,2025-10-10,0-7,demo/repo2,a-custom-model,1
2025-09-27,2025-09-22,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,149,104,69.8,0,1,2025-09-17,8-30,payments/api,default,1
2025-09-27,2025-09-22,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,105,50,47.62,0,1,2025-09-16,8-30,demo/repo2,default,0
2025-09-27,2025-09-22,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,117,71,60.68,0,1,2025-10-12,0-7,demo/repo1,a-custom-model,1
2025-09-27,2025-09-22,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,135,73,54.07,0,1,2025-09-13,8-30,demo/repo2,default,1
2025-09-27,2025-09-22,dev16,dev16@example.com,mobile,SDE1,vscode,python,153,93,60.78,0,1,2025-10-07,0-7,demo/repo2,default,1
2025-09-27,2025-09-22,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,109,74,67.89,0,1,2025-09-13,8-30,payments/api,default,0
2025-09-27,2025-09-22,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,141,78,55.32,0,1,2025-10-09,0-7,mobile/app,default,0
2025-09-27,2025-09-22,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,108,70,64.81,0,1,2025-10-13,0-7,demo/repo1,default,1
2025-09-27,2025-09-22,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,152,105,69.08,0,1,2025-09-20,0-7,mobile/app,a-custom-model,0
2025-09-28,2025-09-22,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,67,33,49.25,0,0,2025-10-10,0-7,demo/repo2,default,0
2025-09-28,2025-09-22,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,125,96,76.8,0,3,2025-09-24,0-7,demo/repo1,default,1
2025-09-28,2025-09-22,dev03,dev03@example.com,growth,SDE2,vscode,python,63,46,73.02,0,1,2025-09-22,0-7,payments/api,a-custom-model,0
2025-09-28,2025-09-22,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,136,82,60.29,0,3,2025-10-11,0-7,payments/api,default,0
2025-09-28,2025-09-22,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,132,68,51.52,0,3,2025-09-22,0-7,payments/api,default,0
2025-09-28,2025-09-22,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,79,39,49.37,0,2,2025-10-12,0-7,demo/repo1,default,0
2025-09-28,2025-09-22,dev07,dev07@example.com,mobile,SDE1,vscode,python,105,65,61.9,0,2,2025-09-19,8-30,demo/repo2,a-custom-model,0
2025-09-28,2025-09-22,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,60,36,60.0,0,1,2025-10-08,0-7,demo/repo2,default,0
2025-09-28,2025-09-22,dev09,dev09@example.com,growth,SDE1,vscode,typescript,137,95,69.34,0,3,2025-10-01,0-7,payments/api,a-custom-model,0
2025-09-28,2025-09-22,dev10,dev10@example.com,growth,SDE1,vscode,go,123,87,70.73,0,3,2025-09-16,8-30,payments/api,default,1
2025-09-28,2025-09-22,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,94,65,69.15,0,2,2025-10-10,0-7,payments/api,default,0
2025-09-28,2025-09-22,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,109,81,74.31,0,2,2025-09-17,8-30,demo/repo1,default,1
2025-09-28,2025-09-22,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,77,43,55.84,0,2,2025-09-16,8-30,demo/repo2,default,0
2025-09-28,2025-09-22,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,85,57,67.06,0,2,2025-10-12,0-7,payments/api,default,0
2025-09-28,2025-09-22,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,99,60,60.61,0,2,2025-09-13,8-30,mobile/app,a-custom-model,0
2025-09-28,2025-09-22,dev16,dev16@example.com,mobile,SDE1,vscode,python,112,75,66.96,0,2,2025-10-07,0-7,demo/repo1,default,0
2025-09-28,2025-09-22,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,80,60,75.0,0,2,2025-09-13,8-30,payments/api,default,0
2025-09-28,2025-09-22,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,103,63,61.17,0,2,2025-10-09,0-7,demo/repo2,a-custom-model,0
2025-09-28,2025-09-22,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,79,57,72.15,0,2,2025-10-13,0-7,payments/api,default,0
2025-09-28,2025-09-22,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,112,83,74.11,0,2,2025-09-20,8-30,demo/repo1,a-custom-model,1
2025-09-29,2025-09-29,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,144,66,45.83,0,0,2025-10-10,0-7,demo/repo2,default,1
2025-09-29,2025-09-29,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,270,204,75.56,0,2,2025-09-24,0-7,mobile/app,default,0
2025-09-29,2025-09-29,dev03,dev03@example.com,growth,SDE2,vscode,python,137,98,71.53,0,1,2025-09-22,0-7,mobile/app,default,1
2025-09-29,2025-09-29,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,293,174,59.39,0,2,2025-10-11,0-7,payments/api,default,1
2025-09-29,2025-09-29,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,284,144,50.7,0,2,2025-09-22,0-7,mobile/app,default,1
2025-09-29,2025-09-29,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,169,80,47.34,0,1,2025-10-12,0-7,mobile/app,default,0
2025-09-29,2025-09-29,dev07,dev07@example.com,mobile,SDE1,vscode,python,226,137,60.62,0,2,2025-09-19,8-30,mobile/app,a-custom-model,0
2025-09-29,2025-09-29,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,129,75,58.14,0,1,2025-10-08,0-7,demo/repo2,default,1
2025-09-29,2025-09-29,dev09,dev09@example.com,growth,SDE1,vscode,typescript,295,202,68.47,0,2,2025-10-01,0-7,mobile/app,default,2
2025-09-29,2025-09-29,dev10,dev10@example.com,growth,SDE1,vscode,go,266,185,69.55,0,2,2025-09-16,8-30,demo/repo2,default,2
2025-09-29,2025-09-29,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,203,136,67.0,0,1,2025-10-10,0-7,demo/repo2,default,1
